ID,stakeholder,source_ID,doc_tone,doc_type,doc_raw,continent,region,country,country_code,income_level,urban_rural,month,year,topic_ID,title,report_ID,num_pages,URL,filename_original,word_count,continent_main,region_main,success_failure,ewb_Functional,ewb_Community.capacity,ewb_maintenance,wb_projectPerformance,wb_risktoDevelopment,matched_success_pathways,matched_fail_pathways,weighted_outcome,binary_outcome
421-10-LBR-3031,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L10-W046,NA,,,1377,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3032,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L10-W047,NA,,,1414,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3033,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L10-W048,NA,,,1096,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3034,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L10-W049,NA,,,1649,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3035,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L10-W050,NA,,,1423,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3036,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-E001,NA,,,1467,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3037,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-E002,NA,,,1975,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3038,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-E003,NA,,,942,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3039,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L11-E004,NA,,,195,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3040,NGO,LC,I,PP,PP,"Africa, Asia","Sub-Saharan Africa, South-eastern Asia","Liberia, Philippines",LBR,LO,none,NA,NA,water,,L11-H001,NA,,,622,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3041,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-H002,NA,,,638,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3042,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-L001,NA,,,803,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3043,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-L002,NA,,,806,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3044,NGO,LC,I,PP,PP,"Africa, Americas","Sub-Saharan Africa, Northern America","Liberia, Canada",LBR,LO,none,NA,NA,none,,L11-L003,NA,,,695,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3045,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-L004,NA,,,494,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3046,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-L005,NA,,,951,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3047,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-L006,NA,,,826,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3048,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L11-L007,NA,,,1075,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3049,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L11-L008,NA,,,1078,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3050,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L11-W001,NA,,,1511,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3051,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L11-W002,NA,,,1565,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3052,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L11-W003,NA,,,1466,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3053,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2010,water,,L11-W004,NA,,,999,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3054,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2010,water,,L11-W005,NA,,,941,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3055,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2010,water,,L11-W006,NA,,,1364,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3056,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2010,water,,L11-W007,NA,,,1104,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3057,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2010,water,,L11-W008,NA,,,1316,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3058,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2010,water,,L11-W009,NA,,,1147,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3059,NGO,LC,I,PP,PP,"Africa, Americas","Sub-Saharan Africa, Northern America","Liberia, Canada",LBR,LO,none,9,2010,water,,L11-W010,NA,,,924,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3060,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2010,water,,L11-W011,NA,,,1652,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3061,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2010,water,,L11-W012,NA,,,1738,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3062,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2010,water,,L11-W013,NA,,,1512,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3063,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2010,water,,L11-W014,NA,,,1017,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3064,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2010,water,,L11-W015,NA,,,1328,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3065,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W016,NA,,,1413,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3066,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2010,water,,L11-W017,NA,,,1242,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3067,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W018,NA,,,1321,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3068,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W019,NA,,,1414,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3069,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W020,NA,,,1392,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3070,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W021,NA,,,1165,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3071,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W022,NA,,,1197,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3072,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2010,water,,L11-W023,NA,,,1425,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3073,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2010,water,,L11-W024,NA,,,1192,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3074,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2010,water,,L11-W025,NA,,,1612,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3075,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2010,water,,L11-W026,NA,,,1377,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3076,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2011,water,,L11-W027,NA,,,1690,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3077,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2011,water,,L11-W028,NA,,,1829,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3078,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2011,water,,L11-W029,NA,,,1441,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3079,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2011,water,,L11-W030,NA,,,1203,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3080,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2011,water,,L11-W031,NA,,,1402,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3081,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2011,water,,L11-W032,NA,,,995,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3082,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2011,water,,L11-W033,NA,,,1079,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3083,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2011,water,,L11-W034,NA,,,1329,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3084,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2011,water,,L11-W035,NA,,,1206,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3085,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2011,water,,L11-W036,NA,,,1501,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3086,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2011,water,,L11-W037,NA,,,1453,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3087,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2011,water,,L11-W038,NA,,,1271,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3088,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2011,water,,L11-W039,NA,,,1405,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3089,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2011,water,,L11-W040,NA,,,1299,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3090,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2011,water,,L11-W041,NA,,,1517,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3091,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2011,water,,L11-W042,NA,,,976,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3092,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2011,water,,L11-W043,NA,,,1286,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3093,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2011,water,,L11-W044,NA,,,977,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3094,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2011,water,,L11-W045,NA,,,1030,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3095,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2011,water,,L11-W046,NA,,,902,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3096,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2011,water,,L11-W047,NA,,,1254,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3097,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2011,water,,L11-W048,NA,,,1020,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3098,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2011,water,,L11-W049,NA,,,1032,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3099,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2011,water,,L11-W050,NA,,,1130,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3100,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L12-E001,NA,,,692,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3101,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E002,NA,,,914,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3102,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E003,NA,,,645,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3103,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E004,NA,,,749,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3104,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E005,NA,,,673,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3105,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E006,NA,,,1015,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3106,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E007,NA,,,779,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3107,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E008,NA,,,838,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3108,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E009,NA,,,855,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3109,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-E010,NA,,,559,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3110,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L12-E011,NA,,,473,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3111,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L12-E012,NA,,,606,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3112,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L12-L001,NA,,,289,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3113,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L12-L002,NA,,,381,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3114,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L12-P006,NA,,,940,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3115,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-R001,NA,,,1349,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3116,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-R002,NA,,,1046,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3117,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,none,,L12-R003,NA,,,805,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3118,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2012,water,,L12-R004,NA,,,1286,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3119,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2012,water,,L12-R005,NA,,,1051,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3120,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2011,water,,L12-W001,NA,,,1388,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3121,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2011,water,,L12-W002,NA,,,1265,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3122,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2011,water,,L12-W003,NA,,,1194,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3123,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2011,water,,L12-W004,NA,,,1144,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3124,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2011,water,,L12-W005,NA,,,1052,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3125,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2011,water,,L12-W006,NA,,,1212,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3126,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2011,water,,L12-W007,NA,,,1181,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3127,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2011,water,,L12-W008,NA,,,1262,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3128,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2011,water,,L12-W009,NA,,,1090,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3129,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2011,water,,L12-W010,NA,,,1187,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3130,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2011,water,,L12-W011,NA,,,1046,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3131,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2011,water,,L12-W012,NA,,,1244,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3132,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2011,water,,L12-W013,NA,,,1335,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3133,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2012,water,,L12-W014,NA,,,1188,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-11-LBR-3134,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2011,water,,L12-W015,NA,,,1307,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-10-LBR-3135,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2010,water,,L12-W016,NA,,,845,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3136,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2012,water,,L12-W017,NA,,,1165,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3137,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W018,NA,,,919,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3138,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2012,water,,L12-W019,NA,,,1131,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3139,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W020,NA,,,1425,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3140,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W021,NA,,,1103,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3141,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W022,NA,,,1053,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3142,NGO,LC,I,PP,PP,"Africa, Asia","Sub-Saharan Africa, Western Asia","Liberia, Jordan",LBR,LO,none,2,2012,water,,L12-W023,NA,,,1107,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3143,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W024,NA,,,1195,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3144,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W025,NA,,,1343,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3145,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W026,NA,,,1057,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3146,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2012,water,,L12-W027,NA,,,876,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3147,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-W028,NA,,,1332,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-COG-3148,NGO,LC,I,PP,PP,"Africa, Americas","Sub-Saharan Africa, Northern America","Congo, Liberia, Canada",COG,LM,none,3,2012,water,,L12-W029,NA,,,1274,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
